first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased
1/17/2021,1/23/2021,80+,?? ????,<15,<15,0
1/17/2021,1/23/2021,80+,????,14033,659,87
1/17/2021,1/23/2021,NULL,???,2839,170,0
1/17/2021,1/23/2021,NULL,?? ????,1153,31,0
1/17/2021,1/23/2021,NULL,????,2436,200,0
1/24/2021,1/30/2021,0-19,???,71878,9196,<15
1/24/2021,1/30/2021,0-19,?? ????,191,39,0
1/24/2021,1/30/2021,0-19,????,66633,9085,0
1/24/2021,1/30/2021,20-24,???,23604,2359,<15
1/24/2021,1/30/2021,20-24,?? ????,27,<15,0
1/24/2021,1/30/2021,20-24,????,23944,2523,0
1/24/2021,1/30/2021,25-29,???,18092,1734,0
1/24/2021,1/30/2021,25-29,?? ????,29,0,0
1/24/2021,1/30/2021,25-29,????,20297,1940,0
1/24/2021,1/30/2021,30-34,???,17642,1516,0
1/24/2021,1/30/2021,30-34,?? ????,67,<15,0
1/24/2021,1/30/2021,30-34,????,19428,1612,0
1/24/2021,1/30/2021,35-39,???,15714,1355,0
1/24/2021,1/30/2021,35-39,?? ????,46,<15,0
1/24/2021,1/30/2021,35-39,????,17772,1407,<15
1/24/2021,1/30/2021,40-44,???,14004,1204,<15
1/24/2021,1/30/2021,40-44,?? ????,37,<15,0
1/24/2021,1/30/2021,40-44,????,17215,1362,0
1/24/2021,1/30/2021,45-49,???,13499,1153,<15
1/24/2021,1/30/2021,45-49,?? ????,32,<15,0
1/24/2021,1/30/2021,45-49,????,16990,1291,0
1/24/2021,1/30/2021,50-54,???,11309,950,<15
1/24/2021,1/30/2021,50-54,?? ????,20,<15,0
1/24/2021,1/30/2021,50-54,????,15105,1022,<15
1/24/2021,1/30/2021,55-59,???,9488,787,<15
1/24/2021,1/30/2021,55-59,?? ????,<15,<15,0
1/24/2021,1/30/2021,55-59,????,12880,860,<15
1/24/2021,1/30/2021,60-64,???,7717,582,21
1/24/2021,1/30/2021,60-64,?? ????,<15,<15,0
1/24/2021,1/30/2021,60-64,????,10567,592,<15
1/24/2021,1/30/2021,65-69,???,6038,426,23
1/24/2021,1/30/2021,65-69,?? ????,<15,<15,0
1/24/2021,1/30/2021,65-69,????,7557,471,<15
1/24/2021,1/30/2021,70-74,???,4662,289,32
1/24/2021,1/30/2021,70-74,?? ????,<15,<15,0
1/24/2021,1/30/2021,70-74,????,6029,357,<15
1/24/2021,1/30/2021,75-79,???,2616,173,27
1/24/2021,1/30/2021,75-79,?? ????,<15,<15,0
1/24/2021,1/30/2021,75-79,????,3409,226,22
1/24/2021,1/30/2021,80+,???,5372,334,88
1/24/2021,1/30/2021,80+,?? ????,<15,<15,0
1/24/2021,1/30/2021,80+,????,10930,516,106
1/24/2021,1/30/2021,NULL,???,2784,201,0
1/24/2021,1/30/2021,NULL,?? ????,971,22,0
1/24/2021,1/30/2021,NULL,????,2017,145,0
1/31/2021,2/6/2021,0-19,???,80177,9655,0
1/31/2021,2/6/2021,0-19,?? ????,176,38,0
1/31/2021,2/6/2021,0-19,????,71491,9159,0
1/31/2021,2/6/2021,20-24,???,27591,2399,<15
1/31/2021,2/6/2021,20-24,?? ????,63,<15,0
1/31/2021,2/6/2021,20-24,????,26052,2641,0
1/31/2021,2/6/2021,25-29,???,19032,1833,<15
1/31/2021,2/6/2021,25-29,?? ????,78,<15,0
1/31/2021,2/6/2021,25-29,????,21511,2017,0
1/31/2021,2/6/2021,30-34,???,18268,1652,0
1/31/2021,2/6/2021,30-34,?? ????,84,<15,0
1/31/2021,2/6/2021,30-34,????,20705,1756,<15
1/31/2021,2/6/2021,35-39,???,16105,1368,<15
1/31/2021,2/6/2021,35-39,?? ????,51,<15,0
1/31/2021,2/6/2021,35-39,????,18505,1581,0
1/31/2021,2/6/2021,40-44,???,14480,1198,<15
1/31/2021,2/6/2021,40-44,?? ????,56,<15,0
1/31/2021,2/6/2021,40-44,????,18079,1435,<15
1/31/2021,2/6/2021,45-49,???,13816,1147,<15
1/31/2021,2/6/2021,45-49,?? ????,23,<15,0
1/31/2021,2/6/2021,45-49,????,18202,1255,<15
1/31/2021,2/6/2021,50-54,???,11805,956,<15
1/31/2021,2/6/2021,50-54,?? ????,19,<15,0
1/31/2021,2/6/2021,50-54,????,15843,987,<15
1/31/2021,2/6/2021,55-59,???,9431,717,<15
1/31/2021,2/6/2021,55-59,?? ????,<15,<15,0
1/31/2021,2/6/2021,55-59,????,12780,731,<15
1/31/2021,2/6/2021,60-64,???,7186,476,16
1/31/2021,2/6/2021,60-64,?? ????,18,<15,0
1/31/2021,2/6/2021,60-64,????,10494,521,<15
1/31/2021,2/6/2021,65-69,???,5721,339,18
1/31/2021,2/6/2021,65-69,?? ????,<15,<15,0
1/31/2021,2/6/2021,65-69,????,7417,372,<15
1/31/2021,2/6/2021,70-74,???,4305,241,31
1/31/2021,2/6/2021,70-74,?? ????,<15,0,0
1/31/2021,2/6/2021,70-74,????,5759,274,<15
1/31/2021,2/6/2021,75-79,???,2598,145,19
1/31/2021,2/6/2021,75-79,?? ????,<15,0,0
1/31/2021,2/6/2021,75-79,????,3357,189,<15
1/31/2021,2/6/2021,80+,???,4970,269,95
1/31/2021,2/6/2021,80+,?? ????,<15,<15,0
1/31/2021,2/6/2021,80+,????,10166,416,101
1/31/2021,2/6/2021,NULL,???,1904,137,0
1/31/2021,2/6/2021,NULL,?? ????,997,16,0
1/31/2021,2/6/2021,NULL,????,1903,182,0
2/7/2021,2/13/2021,0-19,???,75983,7371,0
2/7/2021,2/13/2021,0-19,?? ????,166,37,0
2/7/2021,2/13/2021,0-19,????,69051,7350,0
2/7/2021,2/13/2021,20-24,???,23799,1737,<15
2/7/2021,2/13/2021,20-24,?? ????,79,<15,0
2/7/2021,2/13/2021,20-24,????,23986,2034,0
2/7/2021,2/13/2021,25-29,???,17648,1465,<15
2/7/2021,2/13/2021,25-29,?? ????,88,<15,0
2/7/2021,2/13/2021,25-29,????,20477,1716,0
2/7/2021,2/13/2021,30-34,???,16838,1363,0
2/7/2021,2/13/2021,30-34,?? ????,93,<15,0
2/7/2021,2/13/2021,30-34,????,19816,1492,<15
2/7/2021,2/13/2021,35-39,???,14679,1114,<15
2/7/2021,2/13/2021,35-39,?? ????,72,<15,0
2/7/2021,2/13/2021,35-39,????,17610,1223,<15
2/7/2021,2/13/2021,40-44,???,12747,938,0
2/7/2021,2/13/2021,40-44,?? ????,57,<15,0
2/7/2021,2/13/2021,40-44,????,16665,1054,0
2/7/2021,2/13/2021,45-49,???,11314,850,<15
2/7/2021,2/13/2021,45-49,?? ????,29,<15,0
2/7/2021,2/13/2021,45-49,????,16313,970,0
2/7/2021,2/13/2021,50-54,???,9234,655,<15
2/7/2021,2/13/2021,50-54,?? ????,23,<15,0
2/7/2021,2/13/2021,50-54,????,13682,788,0
2/7/2021,2/13/2021,55-59,???,7380,513,<15
2/7/2021,2/13/2021,55-59,?? ????,<15,<15,0
2/7/2021,2/13/2021,55-59,????,10930,572,<15
2/7/2021,2/13/2021,60-64,???,5613,336,<15
2/7/2021,2/13/2021,60-64,?? ????,16,<15,0
2/7/2021,2/13/2021,60-64,????,8959,416,<15
2/7/2021,2/13/2021,65-69,???,4505,247,<15
2/7/2021,2/13/2021,65-69,?? ????,<15,0,0
2/7/2021,2/13/2021,65-69,????,6421,284,<15
2/7/2021,2/13/2021,70-74,???,3474,132,15
2/7/2021,2/13/2021,70-74,?? ????,<15,0,0
2/7/2021,2/13/2021,70-74,????,5103,197,<15
2/7/2021,2/13/2021,75-79,???,2133,96,24
2/7/2021,2/13/2021,75-79,?? ????,<15,0,0
2/7/2021,2/13/2021,75-79,????,3050,143,17
2/7/2021,2/13/2021,80+,???,4418,169,58
2/7/2021,2/13/2021,80+,?? ????,<15,0,0
2/7/2021,2/13/2021,80+,????,9260,306,59
2/7/2021,2/13/2021,NULL,???,1883,103,0
2/7/2021,2/13/2021,NULL,?? ????,640,<15,0
2/7/2021,2/13/2021,NULL,????,1544,110,0
2/14/2021,2/20/2021,0-19,???,65174,5113,0
2/14/2021,2/20/2021,0-19,?? ????,526,38,0
2/14/2021,2/20/2021,0-19,????,60314,5217,0
2/14/2021,2/20/2021,20-24,???,16547,1223,0
2/14/2021,2/20/2021,20-24,?? ????,208,18,0
2/14/2021,2/20/2021,20-24,????,18745,1601,0
2/14/2021,2/20/2021,25-29,???,14767,1116,0
2/14/2021,2/20/2021,25-29,?? ????,150,19,0
2/14/2021,2/20/2021,25-29,????,17507,1374,<15
2/14/2021,2/20/2021,30-34,???,13999,1040,<15
2/14/2021,2/20/2021,30-34,?? ????,193,<15,0
2/14/2021,2/20/2021,30-34,????,17184,1102,0
2/14/2021,2/20/2021,35-39,???,12372,831,0
2/14/2021,2/20/2021,35-39,?? ????,136,<15,0
2/14/2021,2/20/2021,35-39,????,15802,845,<15
2/14/2021,2/20/2021,40-44,???,10269,635,<15
2/14/2021,2/20/2021,40-44,?? ????,126,16,0
2/14/2021,2/20/2021,40-44,????,14107,778,0
2/14/2021,2/20/2021,45-49,???,8546,566,0
2/14/2021,2/20/2021,45-49,?? ????,88,<15,0
2/14/2021,2/20/2021,45-49,????,12795,693,<15
2/14/2021,2/20/2021,50-54,???,6586,464,<15
2/14/2021,2/20/2021,50-54,?? ????,56,15,0
2/14/2021,2/20/2021,50-54,????,10708,534,<15
2/14/2021,2/20/2021,55-59,???,5421,346,<15
2/14/2021,2/20/2021,55-59,?? ????,41,<15,0
2/14/2021,2/20/2021,55-59,????,8768,392,0
2/14/2021,2/20/2021,60-64,???,4243,262,<15
2/14/2021,2/20/2021,60-64,?? ????,26,<15,0
2/14/2021,2/20/2021,60-64,????,7306,288,<15
2/14/2021,2/20/2021,65-69,???,3423,144,18
2/14/2021,2/20/2021,65-69,?? ????,<15,<15,0
2/14/2021,2/20/2021,65-69,????,5182,183,<15
2/14/2021,2/20/2021,70-74,???,2763,99,19
2/14/2021,2/20/2021,70-74,?? ????,18,0,0
2/14/2021,2/20/2021,70-74,????,4132,141,<15
2/14/2021,2/20/2021,75-79,???,1694,69,15
2/14/2021,2/20/2021,75-79,?? ????,<15,<15,0
2/14/2021,2/20/2021,75-79,????,2335,102,<15
2/14/2021,2/20/2021,80+,???,3255,105,35
2/14/2021,2/20/2021,80+,?? ????,<15,<15,0
2/14/2021,2/20/2021,80+,????,6949,158,56
2/14/2021,2/20/2021,NULL,???,2127,116,0
2/14/2021,2/20/2021,NULL,?? ????,621,16,0
2/14/2021,2/20/2021,NULL,????,1393,77,<15
2/21/2021,2/27/2021,0-19,???,80771,5417,0
2/21/2021,2/27/2021,0-19,?? ????,715,59,0
2/21/2021,2/27/2021,0-19,????,77563,5361,0
2/21/2021,2/27/2021,20-24,???,14427,1156,<15
2/21/2021,2/27/2021,20-24,?? ????,281,31,0
2/21/2021,2/27/2021,20-24,????,17624,1459,<15
2/21/2021,2/27/2021,25-29,???,14846,1047,<15
2/21/2021,2/27/2021,25-29,?? ????,161,19,0
2/21/2021,2/27/2021,25-29,????,18454,1406,0
2/21/2021,2/27/2021,30-34,???,14758,977,0
2/21/2021,2/27/2021,30-34,?? ????,213,27,0
2/21/2021,2/27/2021,30-34,????,19688,1144,<15
2/21/2021,2/27/2021,35-39,???,13341,794,<15
2/21/2021,2/27/2021,35-39,?? ????,151,27,0
2/21/2021,2/27/2021,35-39,????,18398,900,0
2/21/2021,2/27/2021,40-44,???,10654,643,0
2/21/2021,2/27/2021,40-44,?? ????,134,<15,0
2/21/2021,2/27/2021,40-44,????,15461,777,<15
2/21/2021,2/27/2021,45-49,???,8252,543,<15
2/21/2021,2/27/2021,45-49,?? ????,94,15,0
2/21/2021,2/27/2021,45-49,????,13038,607,<15
2/21/2021,2/27/2021,50-54,???,6170,383,<15
2/21/2021,2/27/2021,50-54,?? ????,66,16,0
2/21/2021,2/27/2021,50-54,????,10743,534,<15
2/21/2021,2/27/2021,55-59,???,4926,304,<15
2/21/2021,2/27/2021,55-59,?? ????,54,<15,0
2/21/2021,2/27/2021,55-59,????,9047,403,<15
2/21/2021,2/27/2021,60-64,???,4087,218,<15
2/21/2021,2/27/2021,60-64,?? ????,34,<15,0
2/21/2021,2/27/2021,60-64,????,7963,290,<15
2/21/2021,2/27/2021,65-69,???,3513,164,<15
2/21/2021,2/27/2021,65-69,?? ????,23,<15,0
2/21/2021,2/27/2021,65-69,????,5524,200,<15
2/21/2021,2/27/2021,70-74,???,2902,98,<15
2/21/2021,2/27/2021,70-74,?? ????,17,<15,0
2/21/2021,2/27/2021,70-74,????,4352,142,<15
2/21/2021,2/27/2021,75-79,???,1695,62,<15
2/21/2021,2/27/2021,75-79,?? ????,<15,<15,0
2/21/2021,2/27/2021,75-79,????,2388,91,<15
2/21/2021,2/27/2021,80+,???,3251,87,27
2/21/2021,2/27/2021,80+,?? ????,15,0,0
2/21/2021,2/27/2021,80+,????,6714,181,37
2/21/2021,2/27/2021,NULL,???,2294,113,0
2/21/2021,2/27/2021,NULL,?? ????,403,<15,0
2/21/2021,2/27/2021,NULL,????,1336,64,0
2/28/2021,3/6/2021,0-19,???,135494,6207,0
2/28/2021,3/6/2021,0-19,?? ????,1026,79,0
2/28/2021,3/6/2021,0-19,????,131389,6330,0
2/28/2021,3/6/2021,20-24,???,13896,905,0
2/28/2021,3/6/2021,20-24,?? ????,173,<15,0
2/28/2021,3/6/2021,20-24,????,18214,1330,0
2/28/2021,3/6/2021,25-29,???,15154,883,<15
2/28/2021,3/6/2021,25-29,?? ????,142,<15,0
2/28/2021,3/6/2021,25-29,????,21021,1205,0
2/28/2021,3/6/2021,30-34,???,16248,850,0
2/28/2021,3/6/2021,30-34,?? ????,161,<15,0
2/28/2021,3/6/2021,30-34,????,24219,1167,<15
2/28/2021,3/6/2021,35-39,???,15099,709,0
2/28/2021,3/6/2021,35-39,?? ????,135,18,0
2/28/2021,3/6/2021,35-39,????,22738,924,<15
2/28/2021,3/6/2021,40-44,???,12156,617,<15
2/28/2021,3/6/2021,40-44,?? ????,111,<15,0
2/28/2021,3/6/2021,40-44,????,18168,759,0
2/28/2021,3/6/2021,45-49,???,9432,515,<15
2/28/2021,3/6/2021,45-49,?? ????,79,15,0
2/28/2021,3/6/2021,45-49,????,14112,576,<15
2/28/2021,3/6/2021,50-54,???,6338,336,<15
2/28/2021,3/6/2021,50-54,?? ????,58,<15,0
2/28/2021,3/6/2021,50-54,????,11043,409,<15
2/28/2021,3/6/2021,55-59,???,5225,277,<15
2/28/2021,3/6/2021,55-59,?? ????,46,<15,0
2/28/2021,3/6/2021,55-59,????,9590,365,<15
2/28/2021,3/6/2021,60-64,???,4430,188,<15
2/28/2021,3/6/2021,60-64,?? ????,32,<15,0
2/28/2021,3/6/2021,60-64,????,8400,271,<15
2/28/2021,3/6/2021,65-69,???,3717,161,<15
2/28/2021,3/6/2021,65-69,?? ????,24,<15,0
2/28/2021,3/6/2021,65-69,????,5849,197,<15
2/28/2021,3/6/2021,70-74,???,2976,113,<15
2/28/2021,3/6/2021,70-74,?? ????,16,0,0
2/28/2021,3/6/2021,70-74,????,4418,143,<15
2/28/2021,3/6/2021,75-79,???,1725,66,<15
2/28/2021,3/6/2021,75-79,?? ????,18,<15,0
2/28/2021,3/6/2021,75-79,????,2423,72,<15
2/28/2021,3/6/2021,80+,???,3276,102,24
2/28/2021,3/6/2021,80+,?? ????,20,<15,0
2/28/2021,3/6/2021,80+,????,6820,178,28
2/28/2021,3/6/2021,NULL,???,2796,111,0
2/28/2021,3/6/2021,NULL,?? ????,623,21,0
2/28/2021,3/6/2021,NULL,????,1768,50,0
3/7/2021,3/13/2021,0-19,???,131540,4322,0
3/7/2021,3/13/2021,0-19,?? ????,1093,53,0
3/7/2021,3/13/2021,0-19,????,129409,4446,0
3/7/2021,3/13/2021,20-24,???,13211,553,0
3/7/2021,3/13/2021,20-24,?? ????,166,<15,0
3/7/2021,3/13/2021,20-24,????,17567,816,0
3/7/2021,3/13/2021,25-29,???,14493,527,0
3/7/2021,3/13/2021,25-29,?? ????,125,<15,0
3/7/2021,3/13/2021,25-29,????,20037,733,0
3/7/2021,3/13/2021,30-34,???,14872,526,0
3/7/2021,3/13/2021,30-34,?? ????,161,<15,0
3/7/2021,3/13/2021,30-34,????,22145,734,<15
3/7/2021,3/13/2021,35-39,???,13373,437,0
3/7/2021,3/13/2021,35-39,?? ????,124,<15,0
3/7/2021,3/13/2021,35-39,????,20319,618,0
3/7/2021,3/13/2021,40-44,???,11493,426,<15
3/7/2021,3/13/2021,40-44,?? ????,114,<15,0
3/7/2021,3/13/2021,40-44,????,16867,539,<15
3/7/2021,3/13/2021,45-49,???,8885,355,<15
3/7/2021,3/13/2021,45-49,?? ????,67,<15,0
3/7/2021,3/13/2021,45-49,????,13840,389,<15
3/7/2021,3/13/2021,50-54,???,6596,256,<15
3/7/2021,3/13/2021,50-54,?? ????,47,<15,0
3/7/2021,3/13/2021,50-54,????,11027,285,0
3/7/2021,3/13/2021,55-59,???,5477,204,<15
3/7/2021,3/13/2021,55-59,?? ????,33,<15,0
3/7/2021,3/13/2021,55-59,????,9807,275,<15
3/7/2021,3/13/2021,60-64,???,4705,145,<15
3/7/2021,3/13/2021,60-64,?? ????,19,<15,0
3/7/2021,3/13/2021,60-64,????,8707,200,<15
3/7/2021,3/13/2021,65-69,???,3921,102,<15
3/7/2021,3/13/2021,65-69,?? ????,17,<15,0
3/7/2021,3/13/2021,65-69,????,6208,155,<15
3/7/2021,3/13/2021,70-74,???,3273,81,<15
3/7/2021,3/13/2021,70-74,?? ????,<15,<15,0
3/7/2021,3/13/2021,70-74,????,4821,125,<15
3/7/2021,3/13/2021,75-79,???,1896,61,<15
3/7/2021,3/13/2021,75-79,?? ????,<15,<15,0
3/7/2021,3/13/2021,75-79,????,2618,59,<15
3/7/2021,3/13/2021,80+,???,3677,66,15
3/7/2021,3/13/2021,80+,?? ????,17,<15,0
3/7/2021,3/13/2021,80+,????,7366,117,27
3/7/2021,3/13/2021,NULL,???,3671,97,0
3/7/2021,3/13/2021,NULL,?? ????,564,<15,0
3/7/2021,3/13/2021,NULL,????,2291,52,0
3/14/2021,3/20/2021,0-19,???,104804,2177,0
3/14/2021,3/20/2021,0-19,?? ????,996,26,0
3/14/2021,3/20/2021,0-19,????,103132,2308,0
3/14/2021,3/20/2021,20-24,???,9690,300,0
3/14/2021,3/20/2021,20-24,?? ????,172,<15,0
3/14/2021,3/20/2021,20-24,????,12732,399,0
3/14/2021,3/20/2021,25-29,???,11277,256,0
3/14/2021,3/20/2021,25-29,?? ????,140,<15,0
3/14/2021,3/20/2021,25-29,????,15334,381,<15
3/14/2021,3/20/2021,30-34,???,11383,278,<15
3/14/2021,3/20/2021,30-34,?? ????,162,<15,0
3/14/2021,3/20/2021,30-34,????,16176,363,0
3/14/2021,3/20/2021,35-39,???,10392,254,<15
3/14/2021,3/20/2021,35-39,?? ????,106,<15,0
3/14/2021,3/20/2021,35-39,????,15237,326,0
3/14/2021,3/20/2021,40-44,???,9118,215,<15
3/14/2021,3/20/2021,40-44,?? ????,109,<15,0
3/14/2021,3/20/2021,40-44,????,13132,260,0
3/14/2021,3/20/2021,45-49,???,7702,172,<15
3/14/2021,3/20/2021,45-49,?? ????,65,<15,0
3/14/2021,3/20/2021,45-49,????,11596,212,0
3/14/2021,3/20/2021,50-54,???,5644,152,<15
3/14/2021,3/20/2021,50-54,?? ????,44,<15,0
3/14/2021,3/20/2021,50-54,????,9709,169,<15
3/14/2021,3/20/2021,55-59,???,4788,96,<15
3/14/2021,3/20/2021,55-59,?? ????,26,<15,0
3/14/2021,3/20/2021,55-59,????,8749,149,<15
3/14/2021,3/20/2021,60-64,???,4285,87,<15
3/14/2021,3/20/2021,60-64,?? ????,<15,0,0
3/14/2021,3/20/2021,60-64,????,8060,126,<15
3/14/2021,3/20/2021,65-69,???,3708,65,<15
3/14/2021,3/20/2021,65-69,?? ????,<15,<15,0
3/14/2021,3/20/2021,65-69,????,5955,90,<15
3/14/2021,3/20/2021,70-74,???,3115,33,<15
3/14/2021,3/20/2021,70-74,?? ????,<15,0,0
3/14/2021,3/20/2021,70-74,????,4548,67,<15
3/14/2021,3/20/2021,75-79,???,1756,31,<15
3/14/2021,3/20/2021,75-79,?? ????,<15,0,0
3/14/2021,3/20/2021,75-79,????,2401,36,<15
3/14/2021,3/20/2021,80+,???,3392,53,23
3/14/2021,3/20/2021,80+,?? ????,<15,0,0
3/14/2021,3/20/2021,80+,????,6712,91,15
3/14/2021,3/20/2021,NULL,???,4510,34,0
3/14/2021,3/20/2021,NULL,?? ????,328,<15,0
3/14/2021,3/20/2021,NULL,????,2718,39,0
3/21/2021,3/27/2021,0-19,???,68456,946,0
3/21/2021,3/27/2021,0-19,?? ????,610,<15,0
3/21/2021,3/27/2021,0-19,????,66694,1012,<15
3/21/2021,3/27/2021,20-24,???,7286,134,<15
3/21/2021,3/27/2021,20-24,?? ????,86,<15,0
3/21/2021,3/27/2021,20-24,????,8722,167,0
3/21/2021,3/27/2021,25-29,???,9141,137,<15
3/21/2021,3/27/2021,25-29,?? ????,99,<15,0
3/21/2021,3/27/2021,25-29,????,10806,160,0
3/21/2021,3/27/2021,30-34,???,9169,141,0
3/21/2021,3/27/2021,30-34,?? ????,103,<15,0
3/21/2021,3/27/2021,30-34,????,11602,182,0
3/21/2021,3/27/2021,35-39,???,8279,109,<15
3/21/2021,3/27/2021,35-39,?? ????,78,<15,0
3/21/2021,3/27/2021,35-39,????,10471,151,0
3/21/2021,3/27/2021,40-44,???,7367,128,0
3/21/2021,3/27/2021,40-44,?? ????,56,<15,0
3/21/2021,3/27/2021,40-44,????,9553,134,0
3/21/2021,3/27/2021,45-49,???,6546,99,0
3/21/2021,3/27/2021,45-49,?? ????,38,<15,0
3/21/2021,3/27/2021,45-49,????,8555,136,<15
3/21/2021,3/27/2021,50-54,???,5135,67,<15
3/21/2021,3/27/2021,50-54,?? ????,23,<15,0
3/21/2021,3/27/2021,50-54,????,7603,81,0
3/21/2021,3/27/2021,55-59,???,4515,45,0
3/21/2021,3/27/2021,55-59,?? ????,<15,0,0
3/21/2021,3/27/2021,55-59,????,6972,74,<15
3/21/2021,3/27/2021,60-64,???,3850,38,<15
3/21/2021,3/27/2021,60-64,?? ????,19,0,0
3/21/2021,3/27/2021,60-64,????,6721,56,<15
3/21/2021,3/27/2021,65-69,???,3572,42,<15
3/21/2021,3/27/2021,65-69,?? ????,17,0,0
3/21/2021,3/27/2021,65-69,????,4960,54,<15
3/21/2021,3/27/2021,70-74,???,2900,31,<15
3/21/2021,3/27/2021,70-74,?? ????,<15,<15,0
3/21/2021,3/27/2021,70-74,????,3929,31,<15
3/21/2021,3/27/2021,75-79,???,1582,21,<15
3/21/2021,3/27/2021,75-79,?? ????,<15,0,0
3/21/2021,3/27/2021,75-79,????,1962,28,<15
3/21/2021,3/27/2021,80+,???,2678,26,16
3/21/2021,3/27/2021,80+,?? ????,<15,<15,0
3/21/2021,3/27/2021,80+,????,4898,46,15
3/21/2021,3/27/2021,NULL,???,4330,59,0
3/21/2021,3/27/2021,NULL,?? ????,389,<15,0
3/21/2021,3/27/2021,NULL,????,3150,46,0
3/28/2021,4/3/2021,0-19,???,38450,530,0
3/28/2021,4/3/2021,0-19,?? ????,316,<15,0
3/28/2021,4/3/2021,0-19,????,36451,493,0
3/28/2021,4/3/2021,20-24,???,5228,60,0
3/28/2021,4/3/2021,20-24,?? ????,69,<15,0
3/28/2021,4/3/2021,20-24,????,5692,83,0
3/28/2021,4/3/2021,25-29,???,6580,64,0
3/28/2021,4/3/2021,25-29,?? ????,83,0,0
3/28/2021,4/3/2021,25-29,????,7128,103,0
3/28/2021,4/3/2021,30-34,???,6555,53,<15
3/28/2021,4/3/2021,30-34,?? ????,122,<15,0
3/28/2021,4/3/2021,30-34,????,7715,86,0
3/28/2021,4/3/2021,35-39,???,5996,55,0
3/28/2021,4/3/2021,35-39,?? ????,86,0,0
3/28/2021,4/3/2021,35-39,????,7324,90,0
3/28/2021,4/3/2021,40-44,???,5648,54,0
3/28/2021,4/3/2021,40-44,?? ????,49,<15,0
3/28/2021,4/3/2021,40-44,????,6919,71,<15
3/28/2021,4/3/2021,45-49,???,5307,54,0
3/28/2021,4/3/2021,45-49,?? ????,49,0,0
3/28/2021,4/3/2021,45-49,????,6743,67,<15
3/28/2021,4/3/2021,50-54,???,3982,37,<15
3/28/2021,4/3/2021,50-54,?? ????,26,0,0
3/28/2021,4/3/2021,50-54,????,6373,51,<15
3/28/2021,4/3/2021,55-59,???,3767,33,<15
3/28/2021,4/3/2021,55-59,?? ????,21,<15,0
3/28/2021,4/3/2021,55-59,????,5818,43,0
3/28/2021,4/3/2021,60-64,???,3212,29,<15
3/28/2021,4/3/2021,60-64,?? ????,<15,0,0
3/28/2021,4/3/2021,60-64,????,5629,29,<15
3/28/2021,4/3/2021,65-69,???,2785,19,<15
3/28/2021,4/3/2021,65-69,?? ????,<15,0,0
3/28/2021,4/3/2021,65-69,????,4209,33,<15
3/28/2021,4/3/2021,70-74,???,2412,21,<15
3/28/2021,4/3/2021,70-74,?? ????,<15,0,0
3/28/2021,4/3/2021,70-74,????,3271,22,<15
3/28/2021,4/3/2021,75-79,???,1269,<15,<15
3/28/2021,4/3/2021,75-79,?? ????,<15,0,0
3/28/2021,4/3/2021,75-79,????,1586,<15,<15
3/28/2021,4/3/2021,80+,???,2359,18,<15
3/28/2021,4/3/2021,80+,?? ????,<15,0,0
3/28/2021,4/3/2021,80+,????,4561,27,<15
3/28/2021,4/3/2021,NULL,???,3020,20,0
3/28/2021,4/3/2021,NULL,?? ????,239,<15,0
3/28/2021,4/3/2021,NULL,????,2376,20,0
4/4/2021,4/10/2021,0-19,???,49145,352,0
4/4/2021,4/10/2021,0-19,?? ????,304,<15,0
4/4/2021,4/10/2021,0-19,????,48418,366,0
4/4/2021,4/10/2021,20-24,???,6902,49,0
4/4/2021,4/10/2021,20-24,?? ????,93,<15,0
4/4/2021,4/10/2021,20-24,????,8206,62,0
4/4/2021,4/10/2021,25-29,???,8483,49,0
4/4/2021,4/10/2021,25-29,?? ????,81,<15,0
4/4/2021,4/10/2021,25-29,????,10164,71,0
4/4/2021,4/10/2021,30-34,???,8681,55,0
4/4/2021,4/10/2021,30-34,?? ????,112,0,0
4/4/2021,4/10/2021,30-34,????,10900,79,0
4/4/2021,4/10/2021,35-39,???,7937,41,0
4/4/2021,4/10/2021,35-39,?? ????,78,<15,0
4/4/2021,4/10/2021,35-39,????,9938,45,<15
4/4/2021,4/10/2021,40-44,???,7400,38,0
4/4/2021,4/10/2021,40-44,?? ????,78,<15,0
4/4/2021,4/10/2021,40-44,????,9298,51,<15
4/4/2021,4/10/2021,45-49,???,6845,36,<15
4/4/2021,4/10/2021,45-49,?? ????,40,0,0
4/4/2021,4/10/2021,45-49,????,8980,39,<15
4/4/2021,4/10/2021,50-54,???,5558,26,<15
4/4/2021,4/10/2021,50-54,?? ????,36,0,0
4/4/2021,4/10/2021,50-54,????,8162,32,0
4/4/2021,4/10/2021,55-59,???,4793,<15,<15
4/4/2021,4/10/2021,55-59,?? ????,17,0,0
4/4/2021,4/10/2021,55-59,????,7535,20,<15
4/4/2021,4/10/2021,60-64,???,4254,24,<15
4/4/2021,4/10/2021,60-64,?? ????,<15,0,0
4/4/2021,4/10/2021,60-64,????,7193,31,0
4/4/2021,4/10/2021,65-69,???,3562,15,<15
4/4/2021,4/10/2021,65-69,?? ????,<15,0,0
4/4/2021,4/10/2021,65-69,????,5310,26,<15
4/4/2021,4/10/2021,70-74,???,2959,15,<15
4/4/2021,4/10/2021,70-74,?? ????,<15,<15,0
4/4/2021,4/10/2021,70-74,????,4157,17,<15
